VGS_V,VDS_V,I_model_A
3,2.375,0.0033939000000000005
3,2.4000000000000004,0.0033955200000000004
3,2.4250000000000003,0.0033971400000000003
3,2.4500000000000002,0.0033987600000000002
3,2.4750000000000001,0.0034003800000000006
3,2.5,0.0034020000000000005
3,2.5250000000000004,0.0034036200000000004
3,2.5500000000000003,0.0034052399999999999
3,2.5750000000000002,0.0034068600000000007
3,2.6000000000000001,0.0034084800000000006
3,2.625,0.0034101000000000001
3,2.6500000000000004,0.00341172
3,2.6750000000000003,0.0034133400000000008
3,2.7000000000000002,0.0034149600000000003
3,2.7250000000000001,0.0034165800000000002
3,2.75,0.0034182000000000001
3,2.7750000000000004,0.0034198200000000005
3,2.8000000000000003,0.0034214400000000004
3,2.8250000000000002,0.0034230600000000003
3,2.8500000000000001,0.0034246800000000003
3,2.875,0.0034263000000000006
3,2.9000000000000004,0.0034279200000000005
3,2.9250000000000003,0.0034295400000000005
3,2.9500000000000002,0.0034311599999999999
3,2.9750000000000001,0.0034327800000000007
3,3,0.0034344000000000006
3.5,0,0
3.5,0.025000000000000001,0.00011443218749999999
3.5,0.050000000000000003,0.00022772749999999995
3.5,0.075000000000000011,0.00033988406250000006
3.5,0.10000000000000001,0.00045090000000000001
3.5,0.125,0.00056077343749999997
3.5,0.15000000000000002,0.00066950250000000005
3.5,0.17500000000000002,0.0007770853125
3.5,0.20000000000000001,0.00088351999999999994
3.5,0.22500000000000001,0.00098880468749999988
3.5,0.25,0.0010929374999999997
3.5,0.27500000000000002,0.0011959165624999999
3.5,0.30000000000000004,0.0012977400000000001
3.5,0.32500000000000001,0.0013984059374999996
3.5,0.35000000000000003,0.0014979124999999999
3.5,0.375,0.0015962578125
3.5,0.40000000000000002,0.0016934399999999998
3.5,0.42500000000000004,0.0017894571875000001
3.5,0.45000000000000001,0.0018843074999999995
3.5,0.47500000000000003,0.0019779890625000003
3.5,0.5,0.0020704999999999999
3.5,0.52500000000000002,0.0021618384375000003
3.5,0.55000000000000004,0.0022520024999999992
3.5,0.57500000000000007,0.0023409903125000001
3.5,0.60000000000000009,0.0024288000000000001
3.5,0.625,0.0025154296875000001
3.5,0.65000000000000002,0.0026008774999999994
3.5,0.67500000000000004,0.0026851415625000004
3.5,0.70000000000000007,0.0027682200000000001
3.5,0.72500000000000009,0.0028501109374999998
3.5,0.75,0.0029308124999999994
3.5,0.77500000000000002,0.0030103228125000002
3.5,0.80000000000000004,0.0030886399999999997
3.5,0.82500000000000007,0.0031657621874999998
3.5,0.85000000000000009,0.0032416874999999998
3.5,0.875,0.0033164140624999997
3.5,0.90000000000000002,0.0033899399999999997
3.5,0.92500000000000004,0.0034622634374999999
3.5,0.95000000000000007,0.0035333825
3.5,0.97500000000000009,0.0036032953125000006
3.5,1,0.0036719999999999999
3.5,1.0250000000000001,0.0037394946874999995
3.5,1.05,0.0038057774999999995
3.5,1.075,0.0038708465625
3.5,1.1000000000000001,0.0039347000000000002
3.5,1.125,0.0039973359374999998
3.5,1.1500000000000001,0.0040587524999999994
3.5,1.175,0.0041189478125
3.5,1.2000000000000002,0.0041779200000000008
3.5,1.2250000000000001,0.0042356671874999993
3.5,1.25,0.0042921875
3.5,1.2750000000000001,0.0043474790625000004
3.5,1.3,0.0044015399999999998
3.5,1.3250000000000002,0.0044543684375
3.5,1.3500000000000001,0.0045059624999999985
3.5,1.375,0.0045563203124999998
3.5,1.4000000000000001,0.0046054400000000006
3.5,1.425,0.0046533196874999983
3.5,1.4500000000000002,0.0046999574999999991
3.5,1.4750000000000001,0.0047453515624999998
3.5,1.5,0.0047894999999999995
3.5,1.5250000000000001,0.0048324009374999992
3.5,1.55,0.0048740524999999982
3.5,1.5750000000000002,0.0049144528125000001
3.5,1.6000000000000001,0.004953599999999999
3.5,1.625,0.0049914921875000001
3.5,1.6500000000000001,0.0050281274999999992
3.5,1.675,0.0050635040624999999
3.5,1.7000000000000002,0.0050976199999999998
3.5,1.7250000000000001,0.0051304734374999989
3.5,1.75,0.0051620624999999982
3.5,1.7750000000000001,0.0051923853124999989
3.5,1.8,0.0052214399999999991
3.5,1.8250000000000002,0.0052492246874999982
3.5,1.8500000000000001,0.0052757374999999988
3.5,1.875,0.0053009765625000003
3.5,1.9000000000000001,0.0053249400000000002
3.5,1.925,0.0053476259374999986
3.5,1.9500000000000002,0.0053690324999999999
3.5,1.9750000000000001,0.0053891578124999999
3.5,2,0.0054079999999999996
3.5,2.0249999999999999,0.0054255571874999992
3.5,2.0500000000000003,0.0054418274999999978
3.5,2.0750000000000002,0.0054568090624999999
3.5,2.1000000000000001,0.0054705000000000005
3.5,2.125,0.005482898437499998
3.5,2.1499999999999999,0.0054940024999999993
3.5,2.1750000000000003,0.0055038103125000012
3.5,2.2000000000000002,0.0055123199999999985
3.5,2.2250000000000001,0.0055195296874999992
3.5,2.25,0.0055254374999999991
3.5,2.2749999999999999,0.0055300415624999991
3.5,2.3000000000000003,0.0055333399999999994
3.5,2.3250000000000002,0.0055359849999999993
3.5,2.3500000000000001,0.0055386299999999992
3.5,2.375,0.005541275
3.5,2.4000000000000004,0.0055439199999999999
3.5,2.4250000000000003,0.0055465649999999998
3.5,2.4500000000000002,0.0055492099999999989
3.5,2.4750000000000001,0.0055518549999999996
3.5,2.5,0.0055544999999999995
3.5,2.5250000000000004,0.0055571449999999994
3.5,2.5500000000000003,0.0055597899999999994
3.5,2.5750000000000002,0.0055624350000000001
3.5,2.6000000000000001,0.00556508
3.5,2.625,0.0055677249999999991
3.5,2.6500000000000004,0.005570369999999999
3.5,2.6750000000000003,0.0055730149999999997
3.5,2.7000000000000002,0.0055756599999999996
3.5,2.7250000000000001,0.0055783049999999995
3.5,2.75,0.0055809499999999995
3.5,2.7750000000000004,0.0055835950000000002
3.5,2.8000000000000003,0.0055862400000000001
3.5,2.8250000000000002,0.0055888849999999992
3.5,2.8500000000000001,0.0055915299999999991
3.5,2.875,0.0055941749999999998
3.5,2.9000000000000004,0.0055968199999999997
3.5,2.9250000000000003,0.0055994649999999997
3.5,2.9500000000000002,0.0056021099999999996
3.5,2.9750000000000001,0.0056047550000000003
3.5,3,0.0056074000000000002
