 v-sweep                v(g)                   v(d)                   idrain                
 3.060000000000002e+00  3.060000000000002e+00  2.000000000000000e-01  7.068160002100010e-04 
 3.080000000000002e+00  3.080000000000002e+00  2.000000000000000e-01  7.148480002100012e-04 
 3.100000000000002e+00  3.100000000000002e+00  2.000000000000000e-01  7.228800002100010e-04 
 3.120000000000002e+00  3.120000000000002e+00  2.000000000000000e-01  7.309120002100008e-04 
 3.140000000000002e+00  3.140000000000002e+00  2.000000000000000e-01  7.389440002100009e-04 
 3.160000000000002e+00  3.160000000000002e+00  2.000000000000000e-01  7.469760002100012e-04 
 3.180000000000002e+00  3.180000000000002e+00  2.000000000000000e-01  7.550080002100010e-04 
 3.200000000000002e+00  3.200000000000002e+00  2.000000000000000e-01  7.630400002100009e-04 
 3.220000000000002e+00  3.220000000000002e+00  2.000000000000000e-01  7.710720002100011e-04 
 3.240000000000002e+00  3.240000000000002e+00  2.000000000000000e-01  7.791040002100010e-04 
 3.260000000000002e+00  3.260000000000002e+00  2.000000000000000e-01  7.871360002100008e-04 
 3.280000000000002e+00  3.280000000000002e+00  2.000000000000000e-01  7.951680002100009e-04 
 3.300000000000002e+00  3.300000000000002e+00  2.000000000000000e-01  8.032000002100011e-04 
 3.320000000000003e+00  3.320000000000003e+00  2.000000000000000e-01  8.112320002100012e-04 
 3.340000000000003e+00  3.340000000000003e+00  2.000000000000000e-01  8.192640002100012e-04 
 3.360000000000003e+00  3.360000000000003e+00  2.000000000000000e-01  8.272960002100012e-04 
 3.380000000000003e+00  3.380000000000003e+00  2.000000000000000e-01  8.353280002100009e-04 
 3.400000000000003e+00  3.400000000000003e+00  2.000000000000000e-01  8.433600002100013e-04 
 3.420000000000003e+00  3.420000000000003e+00  2.000000000000000e-01  8.513920002100014e-04 
 3.440000000000003e+00  3.440000000000003e+00  2.000000000000000e-01  8.594240002100011e-04 
 3.460000000000003e+00  3.460000000000003e+00  2.000000000000000e-01  8.674560002100012e-04 
 3.480000000000003e+00  3.480000000000003e+00  2.000000000000000e-01  8.754880002100014e-04 
 3.500000000000003e+00  3.500000000000003e+00  2.000000000000000e-01  8.835200002100011e-04 
